,Word,Times_Used
5675,https://t.co/orrshnh2ra,1
5674,believe.…,1
5673,breakthroughs,1
5672,https://t.co/ds8nkkv0t2,1
5671,"record.
https://t.co/u3a8rdnnrr",1
5670,rehear,1
5669,"tested,",1
5668,discriminación,1
5667,"""whew,",1
5666,back?,1
5665,problema,1
5664,—sen.,1
5663,"trump.

follow",1
5662,https://t.co/h…,1
5661,"#gibill,",1
5660,meaning,1
5659,"talk,”",1
5658,stake.,1
5657,"audited,",1
5656,tesoro.,1
5655,&gt;&gt;,1
5654,"deported""",1
5653,disease—not,1
5652,decent…,1
5651,scares,1
5650,cuenta,1
5649,fraud):,1
5648,"weight,",1
5647,https://t.co/a0d7fxyzxx,1
5646,"knowledge,",1
5645,https://t.co/ssprm7mpzd,1
5644,"jobs.
✓",1
5643,walls.”,1
5642,(again),1
5641,decency.,1
5640,https://t.co/4ksipobibw,1
5639,"businesses
✔️vendors
✔️local",1
5638,112,1
5637,"philadelphia,",1
5636,https://t.co/h7cjep7apx,1
5635,whim.,1
5634,policy...because,1
5633,"barack&amp;
hillary&amp;
you

join",1
5632,par,1
5631,https://t.co/he2kkncamm,1
5630,"section,",1
5629,continuará,1
5628,"liar.""
""out",1
5627,museum.,1
5626,https://t.co/gcthrb8qwo,1
5625,obama's,1
5624,@mittromney:,1
5623,corporations'?,1
5622,“y,1
5621,"nothing.""",1
5620,tuition-free.,1
5619,https://t.co/1ebbnzdqnb,1
5618,"honor.

they",1
5617,https://t.co/dt15xthssr,1
5616,penc…,1
5615,impressed,1
5614,stretch,1
5613,resilience,1
5612,"https://t.co/izyxafyesw
https://t.co/0…",1
5611,https://t.co/ckcmisopua,1
5610,wanna,1
5609,https://t.co/en3lden7me,1
5608,https://t.co/3mqgqz7b8v,1
5607,"january,",1
5606,debt...$5.3,1
5605,plaza,1
5604,entrepreneurs,1
5603,person.he'll,1
5602,volunteering,1
5601,o'donnell—an,1
5600,nueva,1
5599,"community.
https://t.co/ifxluhqpkq",1
5598,https://t.co/4ruapffi7q,1
5597,"simple... 
",1
5596,"nat,",1
5595,https://t.co/7u3h7psixz,1
5594,now—not,1
5593,—meryl,1
5592,payments,1
5591,year.”,1
5590,"muralla""",1
5589,innovation,1
5588,https://t.co/b8a…,1
5587,prom,1
5586,conscience.”,1
5585,https://t.co/s9rndkm0zl,1
5584,"women""",1
5583,https://t.co/laj28yzdly,1
5582,"
https://t.co/f8acfiqyws",1
5581,https://t.co/ypwvur5fow,1
5580,"""democracy",1
5579,understood,1
5578,https://t.co/feud3bkx9t,1
5577,play,1
5576,semana,1
5575,"poverty.""",1
5574,https://t.co/2kqrq50pp8,1
5573,essential,1
5572,table.,1
5571,"

make",1
5570,"#debate,",1
5569,"together.
https://t.co/i4aapqgqbn",1
5568,nation…,1
5567,https://t.co/lznvjbhgth,1
5566,systematically,1
5565,shaped,1
5564,https://t.co/wyzbp5ztwa,1
5563,heaven”,1
5562,https://t.co/er2yqhqvhl,1
5561,@demconvention:,1
5560,"together.
https://t.co/vfdrefjb6u",1
5559,@hillar…,1
5558,“from,1
5557,complains,1
5556,customers,1
5555,https://t.co/fe1hz7mmr6,1
5554,interests.,1
5553,vetoing,1
5552,"""your",1
5551,"ideas?""",1
5550,exclusively,1
5549,@stephencurry30.,1
5548,"""twelve",1
5547,#earlyvote4her,1
5546,"manufacturing,",1
5545,exsecretario,1
5544,https://t.co/slmzz1c19f,1
5543,retired,1
5542,—@phillydotcom,1
5541,https://t.co/lj490zwvfb,1
5540,shootings,1
5539,repealing,1
5538,muro—entre,1
5537,https://t.co/dhslym6ilq,1
5536,https://t.co/krpgyqyfgb,1
5535,can.”,1
5534,reliant,1
5533,https://t.co/1addm2kfvy,1
5532,"awhile,",1
5531,people?,1
5530,"man?""
https://t.co/svalauubkt",1
5529,espacio”—,1
5528,https://t.co/yrokwbrvyx,1
5527,"hiv/aids.
https://t.co/fhwf7ikuxp",1
5526,https://t.co/xo5azxa1ie,1
5525,"account?

on",1
5524,uddin,1
5523,"overwhelming,",1
5522,"daughter,",1
5521,"old.
gay",1
5520,contractors,1
5519,was...shouldn't,1
5518,"""change",1
5517,"mistake,",1
5516,https://t.co/dmk…,1
5515,https://t.co/mcmcwcowju,1
5514,@leedanielsent:,1
5513,https://t.co/ggka5iy82m,1
5512,@uofnh,1
5511,hillary:…,1
5510,widely,1
5509,@lenadunham,1
5508,https://t.co/sef18uljsd,1
5507,causada,1
5506,rid,1
5505,millones.,1
5504,assau…,1
5503,"supporters,",1
5502,supporters.,1
5501,espacio,1
5500,"do.
yes,",1
5499,"lead.""
—@timkaine",1
5498,abierto,1
5497,income.,1
5496,abierta,1
5495,parents:,1
5494,"—@potus

make",1
5493,https://t.co/zzv5kbaao6,1
5492,advocating,1
5491,who?,1
5490,"compassion,",1
5489,“win,1
5488,"""trump...tarnish[es]",1
5487,"word.""",1
5486,soul.”,1
5485,https://t.co/7jw5sbh6hp,1
5484,https://t.co/wyvh8aghgt,1
5483,https://t.co/kaptsqawr1,1
5482,https://t.co/3hettkq6ks,1
5481,woke,1
5480,"service""",1
5479,"""projecting.""",1
5478,appears,1
5477,https://t.co/rehieod2uo,1
5476,due,1
5475,"demagogue.""",1
5474,flint.,1
5473,slots,1
5472,rave,1
5471,firefighter.,1
5470,"another.
we",1
5469,ranchers,1
5468,"computers,",1
5467,finds,1
5466,"remember.
https://t.co/lj2m2qtfjd",1
5465,blazed,1
5464,[exclusive],1
5463,previously,1
5462,poland.,1
5461,https://t.co/hslur8bi6n,1
5460,false.,1
5459,—@usprogressives,1
5458,days!,1
5457,"reform.

we",1
5456,tha…,1
5455,"putin
3.",1
5454,opposition,1
5453,"""speaking",1
5452,"clinton.

and",1
5451,https://t.co/rnfe1bsp3s,1
5450,solo,1
5449,corruption,1
5448,numerous,1
5447,"""knows",1
5446,"""yes,",1
5445,https://t.co/vdj9duninc,1
5444,https://t.co/bfz…,1
5443,"too.

it's",1
5442,threats,1
5441,spirited,1
5440,2.5,1
5439,"generals
2.",1
5438,"business.
https://t.co/mosa1w5pyl",1
5437,"forward.""",1
5436,city:,1
5435,statements.,1
5434,https://t.co/9s8gsxmxdf,1
5433,intelligence,1
5432,them—not,1
5431,heaping,1
5430,"—@senwarren

read",1
5429,iranian,1
5428,"afraid.""",1
5427,https://t.co/ici66pb1ft,1
5426,https://t.co/89rngjycgk,1
5425,"exciting...week!

we",1
5424,reprint,1
5423,"""we’ve",1
5422,@thefix,1
5421,https://t.co/3b2emkpq1m,1
5420,weight—when,1
5419,whistle,1
5418,multimillionaire,1
5417,@yvetteclarke:,1
5416,https://t.co/xxxia2hqit,1
5415,"—hillary

join",1
5414,"grievance,",1
5413,https://t.co/kfdtxneffe,1
5412,"americans.

chip",1
5411,betray,1
5410,https://t.co/izfbwb4i1i,1
5409,laden”,1
5408,defende…,1
5407,@reptimryan:,1
5406,https://t.co/ppgsed6azj,1
5405,https://t.co/lmhufmdjfk,1
5404,"decisions.""",1
5403,"it.
https://t.co/pui1wfevps",1
5402,gain.,1
5401,"""comprehensive",1
5400,focusing,1
5399,https://t.co/maqtfwym0r,1
5398,"
do",1
5397,memorandum,1
5396,"injustice,",1
5395,earthquakes.,1
5394,everywhere.”,1
5393,funds—by,1
5392,https://t.co/rnm9ej0fui,1
5391,need—whether,1
5390,night!,1
5389,"voices.
because",1
5388,night?,1
5387,"unbearable,",1
5386,dealers,1
5385,"—@potus
https://t.co/2epcmtntxr",1
5384,78,1
5383,71,1
5382,72,1
5381,77,1
5380,"hayden,",1
5379,reach,1
5378,7.,1
5377,warnings,1
5376,critics,1
5375,respeto.,1
5374,contractual,1
5373,finding,1
5372,https://t.co/qg…,1
5371,63,1
5370,"purpose.""",1
5369,@laurawalkerkc,1
5368,gall,1
5367,trump...decades,1
5366,sympathies,1
5365,warning:,1
5364,motivation,1
5363,cleaner,1
5362,@peter_j_k:,1
5361,insulted,1
5360,architect,1
5359,https://t.co/erifmxlyf9.,1
5358,outrageous,1
5357,https://t.co/ttgeqxnqym.…,1
5356,$0,1
5355,information.,1
5354,enquirer?),1
5353,"down.
a",1
5352,—@barbaraboxer,1
5351,$$,1
5350,"from,",1
5349,https://t.co/t0xmbfj7zf,1
5348,option,1
5347,treasured,1
5346,"$,",1
5345,property.,1
5344,photographing,1
5343,risk?,1
5342,didn't.,1
5341,nation—one,1
5340,collar,1
5339,"risk,",1
5338,script,1
5337,"bowl"".",1
5336,"“secret.”

well,",1
5335,https://t.co/mx…,1
5334,volunteering.,1
5333,"pipeline,",1
5332,years-long,1
5331,"18,",1
5330,revolution,1
5329,world...we,1
5328,https://t.co/yfln8kdrvg,1
5327,traveled,1
5326,https://t.co/z4gcpsdfza,1
5325,radical,1
5324,"""then",1
5323,https://t.co/pjyljnfqrg,1
5322,'that’s,1
5321,mexico:,1
5320,"2004,",1
5319,poner,1
5318,'black,1
5317,https://t.co/xqb0kdzpv0,1
5316,https://t.co/0kuidmhehm,1
5315,https://t.co/htkiwo2hid,1
5314,https://t.co/1gbxa2gvas,1
5313,teach,1
5312,randall,1
5311,"
voter",1
5310,quick,1
5309,not.”,1
5308,friday,1
5307,do).,1
5306,"tweet.""",1
5305,https://t.co/bpbgc5vhyv,1
5304,quit—no,1
5303,"""absolutely""",1
5302,line-up,1
5301,@tammyforil:,1
5300,https://t.co/fihzylmy1l,1
5299,"progressive,",1
5298,wondered,1
5297,"stamped,",1
5296,@globeopinion:,1
5295,trail.”,1
5294,#imwithtim,1
5293,heartbroken,1
5292,@zekejmiller:,1
5291,"produced.""",1
5290,https://t.co/c1iajypomn,1
5289,action.”,1
5288,expect,1
5287,party”,1
5286,https://t.co/yuy57f9lfz,1
5285,weight,1
5284,"""women's",1
5283,https://t.co/lrmn7tmnk7,1
5282,inequality,1
5281,@billclinton's,1
5280,level,1
5279,https://t.co/4xdbrbtvjt,1
5278,not:,1
5277,capacity,1
5276,instructions,1
5275,https://t.co/f3tna5hbxt,1
5274,9/11.,1
5273,sit-in,1
5272,demonizar,1
5271,https://t.co/f94apvdu2n,1
5270,"serve.
https://t.…",1
5269,oftentimes,1
5268,"truth.""",1
5267,"devil,""",1
5266,"president.
https://t.co/tpo3spps9z",1
5265,joyner-kersee,1
5264,real—donald,1
5263,https://t.co/zmfdi427vx,1
5262,"""regrets.""",1
5261,beyonce,1
5260,pray,1
5259,“smoking,1
5258,style,1
5257,@marlondmarshall,1
5256,https://t.co/tyxrp8pgsw,1
5255,https://t.co/mzdzdzimy4,1
5254,"sotomayor,",1
5253,daniel,1
5252,outraged,1
5251,essence,1
5250,@washingtonpost,1
5249,veteranos,1
5248,balloon,1
5247,https://t.co/mrfbldza6y,1
5246,confirmed.,1
5245,short,1
5244,(1/3),1
5243,"""guided",1
5242,ibtihaj,1
5241,unsurprising,1
5240,#naacp107,1
5239,https://t.co/qhvjjlbznx,1
5238,"why""",1
5237,"protect,",1
5236,https://t.co/rxcjvisf3o,1
5235,funny.,1
5234,"states!""",1
5233,@allysonfelix,1
5232,acknowledging,1
5231,"hall,",1
5230,revelations:,1
5229,"""king",1
5228,https://t.co/6igq6boizg,1
5227,desperation,1
5226,https://t.co/gdzytl6zy3,1
5225,that.”,1
5224,(watch,1
5223,https://t.co/t1uxcovjt5,1
5222,https://t.co/mklbt0coxo,1
5221,https://t.co/o6rbvr6qim,1
5220,needing,1
5219,"pregnancy.""",1
5218,co-host,1
5217,beco…,1
5216,v,1
5215,"corner.""",1
5214,tough.,1
5213,"tough,",1
5212,"tough""",1
5211,https://t.co/xwnrw2boog,1
5210,"independents.""",1
5209,basically,1
5208,shirts—made,1
5207,ceasefire,1
5206,futuramics,1
5205,2000.,1
5204,"you?""
https://t.co/exsmj1rtau",1
5203,@newyorker,1
5202,https://t.co/wvhak7poo5,1
5201,promoting,1
5200,agrees.,1
5199,respected.,1
5198,forcefully,1
5197,debate?,1
5196,attacks—not,1
5195,"always,",1
5194,always.,1
5193,1900,1
5192,"crisis.
dismantling",1
5191,security—not,1
5190,money—to,1
5189,renaissance.,1
5188,"disqualifying,",1
5187,know?,1
5186,devoted,1
5185,“si,1
5184,“gun,1
5183,"campaign.

donald's",1
5182,r…,1
5181,"feeling.
https://t.co/m5nkiynt4c",1
5180,"bully.""",1
5179,tampa:,1
5178,allows,1
5177,women—[trump],1
5176,fathom.,1
5175,"me.

i",1
5174,dedicado,1
5173,"well...

take",1
5172,pública,1
5171,https://t.co/hnvh0llwpr,1
5170,@fortunemagazine,1
5169,@ohiopoliticsnow:,1
5168,“student,1
5167,@morningmoneyben:,1
5166,turn:,1
5165,vamos,1
5164,—cheryl,1
5163,https://t.co/62yhz2i39r,1
5162,sus,1
5161,ejército,1
5160,"extreme,",1
5159,all...and,1
5158,"necessary,",1
5157,https://t.co/3lvv6kssvo,1
5156,"sidelines.

make",1
5155,https://t.co/uhqufziehu,1
5154,https://t.co/fccxd1mrto,1
5153,"pence

fact",1
5152,@jasoncherkis:,1
5151,color—is,1
5150,https://t.co/wplmpklfys,1
5149,@lin_manuel:,1
5148,up!):,1
5147,"overseas,",1
5146,agreement.,1
5145,grandfather,1
5144,cascading,1
5143,"safe.""",1
5142,overseas?,1
5141,"fair.""",1
5140,"it—registering,",1
5139,https://t.co/chwqm3nqje,1
5138,—@johnpodesta,1
5137,focus,1
5136,tent,1
5135,https://t.co/71jhlg55g5,1
5134,"coward""",1
5133,https://t.co/v…,1
5132,https://t.co/lb6y7iecsb,1
5131,"muralla"",",1
5130,preside…,1
5129,liar.,1
5128,https://t.co/twlu8digig,1
5127,https://t.co/iww6bqyxp5,1
5126,https://t.co/zftfm1qy5q,1
5125,“mi,1
5124,disgusting.,1
5123,seals,1
5122,"son,",1
5121,pageants,1
5120,https://t.co/gs5u7bjpzg,1
5119,peligroso,1
5118,https://t.co/tcd6x8ozdx,1
5117,@tammybaldwin:,1
5116,psychology,1
5115,https://t.co/df9x0o5e6h,1
5114,included,1
5113,kaine!”,1
5112,want...all,1
5111,#enough,1
5110,symbol,1
5109,children.”,1
5108,https://t.co/es3ie0qmix,1
5107,https://t.co/glyvjrwn2q,1
5106,"buffett,",1
5105,https://t.co/lddoxykbsf,1
5104,arsenal.,1
5103,"#demsinphilly
https://t.co/0qu7ksdcka",1
5102,show—it's,1
5101,"#rncincle
https://t.co/n…",1
5100,stumbled,1
5099,victory.,1
5098,ee.uu,1
5097,link,1
5096,"against.""",1
5095,nra—right,1
5094,—maria,1
5093,"terrorism.""",1
5092,@andradaymusic:,1
5091,https://t.co/o91o4aps8k,1
5090,https://t.co/iub5m22kxy,1
5089,nature/goal,1
5088,102.,1
5087,#iwillvote,1
5086,https://t.co/uodgkhkwry,1
5085,https://t.co/2xsoohejlp,1
5084,marlee.,1
5083,gun-free,1
5082,#reprorights,1
5081,https://t.co/grj2simunf,1
5080,cabinet,1
5079,https://t.co/1ht91ezcyw,1
5078,who...support,1
5077,account.,1
5076,"pride,",1
5075,member.,1
5074,that...hillary,1
5073,appeal,1
5072,https://t.co/qmsccjvcv0,1
5071,"deniers.

there",1
5070,"""plan""",1
5069,"#creatorsaskhrc
https://t.co/yjmjjykbrd",1
5068,https://t.co/7xqg0attvt,1
5067,deal!…,1
5066,"catholic,",1
5065,"names,",1
5064,gary,1
5063,accounts,1
5062,@revdrbarber:,1
5061,@amandarenteria:,1
5060,garner,1
5059,enforcement...if,1
5058,@jes_chastain:,1
5057,"país""–@t…",1
5056,.@realdonaldtrump’s,1
5055,"ballot.
let's",1
5054,hindu,1
5053,https://t.co/fpoueqdtba,1
5052,stop.,1
5051,"stop,",1
5050,https://t.co/enl4ntjdx4,1
5049,reinforcing,1
5048,discussed,1
5047,"(yes,",1
5046,"smart.
and",1
5045,https://t.co/wvuvfhb6bp,1
5044,https://t.co/anxs2yddog,1
5043,affording,1
5042,burden.,1
5041,immigrate,1
5040,war.”,1
5039,¿y,1
5038,ours?,1
5037,"—hillary

here's",1
5036,https://t.co/m11advj9v8,1
5035,"toughest,",1
5034,https://t.co/dxz9dewszs,1
5033,feminism,1
5032,https://t.co/rzfoke45ro,1
5031,provider,1
5030,provides,1
5029,"odds.
no",1
5028,"representan""
carta",1
5027,classmates,1
5026,elegirla,1
5025,"best-prepared,",1
5024,https://t.co/iv1oowtwae,1
5023,provided,1
5022,pastor:,1
5021,https://t.co/pepw0aui8n,1
5020,"down.""",1
5019,girls.”,1
5018,bonus.,1
5017,mubarak!,1
5016,"trump

looks",1
5015,pe…,1
5014,again”,1
5013,stark:,1
5012,tower,1
5011,woman!,1
5010,donations,1
5009,https://t.co/g8ii8…,1
5008,‘locker,1
5007,tend,1
5006,https://t.co/lgbpo7cejr,1
5005,.@marshablackburn,1
5004,kennedy,1
5003,braddock,1
5002,https://t.co/op0e8xiw3z,1
5001,furniture,1
5000,it.’,1
4999,tro…,1
4998,action.,1
4997,"action,",1
4996,"important.

why",1
4995,skin.”,1
4994,action:,1
4993,kills,1
4992,https://t.co/dh5luyybyf,1
4991,action?,1
4990,https://t.co/i3tnnolzxv,1
4989,"written.
https://t.co/xuqw6ashqy",1
4988,possible:,1
4987,poised,1
4986,"justice.
https://t.co/ccheoef9zb",1
4985,https://t.co/385hydbqan,1
4984,—karla,1
4983,everyone's,1
4982,@sdutideas:,1
4981,dauntless,1
4980,progress—not,1
4979,rosh,1
4978,announcement,1
4977,blow,1
4976,"style,",1
4975,"elections.""",1
4974,america—not,1
4973,middle-class.,1
4972,@paulbegala:,1
4971,risking,1
4970,@azcentral:,1
4969,"broadband,",1
4968,sky’s,1
4967,"toughness,",1
4966,justify,1
4965,https://t.co/haa0yi9jll,1
4964,@just_jenna:,1
4963,potus!!!,1
4962,bow.,1
4961,donald—you,1
4960,—@elizabethforma:,1
4959,miedo,1
4958,https://t.co/xnvfiekljc,1
4957,https://t.co/lbr6kkxcsy,1
4956,https://t.co/t2amlwitn3,1
4955,"todos,",1
4954,"""something",1
4953,wealthy—while,1
4952,https://t.co/bredwdzope,1
4951,girl—in,1
4950,records—and,1
4949,isla,1
4948,buys,1
4947,“strong,1
4946,ayotte,1
4945,trip,1
4944,$27,1
4943,https://t.co/blqodfffvc,1
4942,$20,1
4941,"us.""

add",1
4940,strongmen,1
4939,"drive""",1
4938,"himself.

and",1
4937,https://t.co/nzxqxexslu,1
4936,https://t.co/psgfiagahf,1
4935,https://t.co/cp4pez14ln,1
4934,karla's.,1
4933,https://t.co/gmufn9sdh6,1
4932,incidentes,1
4931,"lifetimes.

there’s",1
4930,https://t.co/gbfb3lpq2x,1
4929,hillary...,1
4928,@buffywicks,1
4927,clearly.,1
4926,—hillary's,1
4925,billionaire.,1
4924,myself,1
4923,harkening,1
4922,"city?
✔️small",1
4921,mocking,1
4920,"friendship.""",1
4919,https://t.co/vku4xbhg4i,1
4918,separar,1
4917,"here:
https://t.co/hbawqf27np",1
4916,class...he,1
4915,confessions,1
4914,featuring,1
4913,days—but,1
4912,https://t.co/nqchsskn8l,1
4911,https://t.co/rq50lwbmmu,1
4910,"simple,",1
4909,clinton—and,1
4908,optimist.’”,1
4907,https://t.co/91tbmkxvms,1
4906,@templeuniv:,1
4905,https://t.co/m1814vekwo,1
4904,"@potus
from:",1
4903,67,1
4902,estudiante,1
4901,"""can't",1
4900,6.,1
4899,@stopbigmoney:,1
4898,decency.”,1
4897,pakistan,1
4896,deported,1
4895,his?,1
4894,bland’s,1
4893,"weapon,",1
4892,contract,1
4891,collected.”,1
4890,"65

number",1
4889,trumplandia:,1
4888,his!,1
4887,way:,1
4886,"able,",1
4885,answer—now.,1
4884,https://t.co/xuqefdxnwo,1
4883,25,1
4882,mantengamos,1
4881,https://t.co/ioq7udhtct,1
4880,to...make,1
4879,—@wired's,1
4878,commitments,1
4877,1858.,1
4876,farmers,1
4875,today.”,1
4874,“elections,1
4873,encouraged,1
4872,needs.,1
4871,#nobil…,1
4870,"matters.
black",1
4869,parking,1
4868,https://t.co/mhajsjsdjy,1
4867,welding,1
4866,"his?

(hint:",1
4865,@usagym,1
4864,escuchamos,1
4863,"left.

watch",1
4862,bought,1
4861,“we'll,1
4860,doesn’t.,1
4859,jokes,1
4858,"doesn’t,",1
4857,"klan,",1
4856,trump).,1
4855,"officers.""",1
4854,"prejudice,",1
4853,https://t.co/7iwgs5olfw,1
4852,independents.,1
4851,regarding,1
4850,reveal,1
4849,repr…,1
4848,high-quality,1
4847,"odds,",1
4846,https://t.co/4x7n9bxwwb,1
4845,toca,1
4844,lighten,1
4843,"discrimination.
hillary",1
4842,https://t.co/b66yf4gylz,1
4841,volunteers.,1
4840,explicitly,1
4839,value—it's,1
4838,to…,1
4837,consideration.,1
4836,"mind,",1
4835,dictators;,1
4834,https://t.co/awsbjqzkc6,1
4833,"""dummies.""",1
4832,ours…,1
4831,"""last",1
4830,"hillary
https://t.co/dniscfmllz",1
4829,senators...once,1
4828,spaces,1
4827,recipe,1
4826,https://t.co/wqm4fqdkri,1
4825,hoy:,1
4824,derechos,1
4823,https://t.co/xyvcfbz6s1,1
4822,generation.,1
4821,https://t.co/2eutca4r6c,1
4820,terrorism.,1
4819,rights—a,1
4818,strength?,1
4817,texas's,1
4816,"say.""",1
4815,balance.,1
4814,"there,",1
4813,considered,1
4812,strength.,1
4811,https://t.co/hptebqwrky,1
4810,mate:,1
4809,donation,1
4808,https://t.co/oigcjntumz,1
4807,right—i,1
4806,probed,1
4805,"equal.
we",1
4804,ballots:,1
4803,use.,1
4802,🎓,1
4801,paraphrase,1
4800,unpresidential,1
4799,https://t.co/nnyram60ic,1
4798,https://t.co/p0sh7jn…,1
4797,🎂,1
4796,"can.'""",1
4795,programs.,1
4794,https://t.co/odiuhd0exo,1
4793,@frankiejgrande:,1
4792,candidate…,1
4791,possi…,1
4790,🎤,1
4789,strong.”,1
4788,https://t.co/utlmskmrev,1
4787,thing.”,1
4786,oath,1
4785,marines,1
4784,poisoning,1
4783,schooled,1
4782,"immoral.""",1
4781,accused,1
4780,except),1
4779,diplomatic,1
4778,"choose?

make",1
4777,https://t.co/wdblj2hlah,1
4776,so...what,1
4775,unfortunately,1
4774,give.,1
4773,population,1
4772,concentration,1
4771,men's,1
4770,arc,1
4769,hasn’t,1
4768,https://t.co/urzysuo712,1
4767,million.,1
4766,"of.
https://t.co/ujr7u53cee",1
4765,circa,1
4764,generous.”,1
4763,americans—and,1
4762,swanky,1
4761,"card,",1
4760,"ally.""",1
4759,https://t.co/vytglhpyfo,1
4758,in-state,1
4757,"cameras,",1
4756,https://t.co/ryyxmcljyr,1
4755,"says.""",1
4754,"carpentry.""",1
4753,ftw!,1
4752,@anastasiasomoza,1
4751,@nahj:,1
4750,origin,1
4749,truer,1
4748,"debate
✓attacked",1
4747,policies...will,1
4746,hillary!”,1
4745,100%,1
4744,https://t.co/fwzz7yujml,1
4743,entrepreneurship,1
4742,—an,1
4741,https://t.co/4gwtcnacv0,1
4740,wh…,1
4739,contain,1
4738,castile,1
4737,gran,1
4736,"doing.""",1
4735,https://t.co/av4etesw6l,1
4734,decades—and,1
4733,profit,1
4732,https://t.co/ycjqub83qr,1
4731,@brosandprose:,1
4730,—@azcentral,1
4729,https://t.co/fczfdklrkk,1
4728,—@doloreshuerta.,1
4727,https://t.co/rmw3now0ac,1
4726,done—so,1
4725,thuggish,1
4724,"candidate,",1
4723,2016):,1
4722,"country.

what",1
4721,"persistence,",1
4720,“nothing,1
4719,insultar,1
4718,debating,1
4717,“here's,1
4716,"""doesn’t",1
4715,term,1
4714,https://t.co/y1…,1
4713,"democrat.

here's",1
4712,"thoroughness,",1
4711,endeavored,1
4710,"“america,",1
4709,cowering,1
4708,#bornperfect,1
4707,"presidencia,",1
4706,moms,1
4705,qualifies,1
4704,https://t.co/z66ruzz31j,1
4703,https://t.co/g54tzfxdih,1
4702,https://t.co/fnppatvj41,1
4701,https://t.co/jqf2jmx3d0,1
4700,https://t.co/4rvba6x0bj,1
4699,it.#…,1
4698,"campaign.

imagine",1
4697,democrat:,1
4696,"obama.

and",1
4695,vets.,1
4694,j…,1
4693,https://t.co/smga9bxzgx,1
4692,mom!,1
4691,"weather,",1
4690,"mom,",1
4689,conversation.,1
4688,https://t.co/vjdx8qeo6f,1
4687,policy?,1
4686,increase,1
4685,https://t.co/ivdtsunuwx,1
4684,https://t.co/nqdgxiynwv,1
4683,a...,1
4682,"enemies,",1
4681,https://t.co/rdmybhghwa,1
4680,change—and,1
4679,better.”,1
4678,https://t.co/lj4b5za92k,1
4677,"quits.""
—@potus",1
4676,apprenticeship,1
4675,prevention.,1
4674,preocupada,1
4673,"millionaire,",1
4672,hats:…,1
4671,granddaughter,1
4670,juzga,1
4669,https://t.co/4xpefxaolr,1
4668,https://t.co/jamcdaryn1,1
4667,rubio,1
4666,https://t.co/k5bcpx3ujx,1
4665,lunch...,1
4664,city…you,1
4663,https://t.co/igt3akcmhk,1
4662,trump—and,1
4661,https://t.co/jyjqhhmjsk,1
4660,(non-exhaustive),1
4659,https://t.co/pslph3ihnt,1
4658,counting,1
4657,"payment.
https://t.co/9lmpenozue",1
4656,slogans.,1
4655,performed,1
4654,https://t.co/0adgpwhtjv,1
4653,construir,1
4652,figure,1
4651,"hours,",1
4650,@repcleaver,1
4649,wrong:,1
4648,https://t.co/asq7lkar6w,1
4647,https://t.co/ukqgln…,1
4646,sport.,1
4645,means.,1
4644,https://t.co/bngov2trkb,1
4643,https://t.co/ukxpcme4gd,1
4642,https://t.co/ozim2is1lx,1
4641,treatment.,1
4640,fargo.,1
4639,"comments,",1
4638,"1933,",1
4637,"three,",1
4636,three.,1
4635,values.”,1
4634,https://t.co/0t22crcy2v,1
4633,"world.
https://t.co/4jjtwshxri",1
4632,"donald:
nasty",1
4631,reform—and,1
4630,https://t.co/yodchxfppz,1
4629,compañeros,1
4628,https://t.co/jjfsvzyjaz,1
4627,$0.,1
4626,(de,1
4625,https://t.co/dm98k71nf1,1
