,Word,Times_Used
2280,https://t.co/amfbymuxuz,1
2279,https://t.co/vpyio8cnxq,1
2278,"hope!!""",1
2277,"""@sareed59:",1
2276,https://t.co/qwkvgfara1,1
2275,page:…,1
2274,"
https://t.co/aftds7hvlt",1
2273,cruz-kasich,1
2272,#dncleak,1
2271,museum,1
2270,https://t.co/pnqwory0zb,1
2269,"#makeamericagreatagain
watch:",1
2268,"""@classyexplorer:",1
2267,accused,1
2266,times',1
2265,goal:,1
2264,times!,1
2263,times-,1
2262,#myteacherisweird,1
2261,https://t.co/teiecttupp,1
2260,"court,",1
2259,https://t.co/emwdz32uaz,1
2258,h?,1
2257,court!,1
2256,"c.i.a.,",1
2255,stakes,1
2254,https://t.co/syurpzosb5,1
2253,'persistent,1
2252,"california
https://t.co/mmpck1hyrc
5/26/16:",1
2251,in-,1
2250,"#makeamericaworkagain
#trumppence16",1
2249,sites.,1
2248,choked,1
2247,"17,000",1
2246,"page""",1
2245,she),1
2244,chokes,1
2243,journal,1
2242,pete!,1
2241,ability-zilch!,1
2240,"""@gopjenna:",1
2239,"https://t.co/bkoqu1mm4a""",1
2238,"clean,",1
2237,"stake""",1
2236,"marriage.""",1
2235,"thugs,",1
2234,thugs.,1
2233,"""@rhondar:",1
2232,#brussels,1
2231,"usa""",1
2230,usa.,1
2229,"fight.""",1
2228,payments,1
2227,girl,1
2226,@jerryjrfalwell!,1
2225,@jerryjrfalwell-,1
2224,necessary,1
2223,intersection,1
2222,terrorists.”,1
2221,#nebraskaprimary,1
2220,7am/et!,1
2219,homework,1
2218,"curiel,",1
2217,cruz-lawsuit,1
2216,"""special:",1
2215,year!,1
2214,"""@lovusa4:",1
2213,https://t.co/ooqaakwuuq,1
2212,headed,1
2211,mahoning,1
2210,movement:…,1
2209,mistakes,1
2208,detail,1
2207,"circuits""",1
2206,"#debate2016
https://t.co/zhgrulictf",1
2205,discord,1
2204,her.will,1
2203,#trumpcountry,1
2202,https://t.co/bc…,1
2201,"part,",1
2200,https://t.co/oqv2dsa1et,1
2199,"""@scnak45:",1
2198,"""@arsenmissyirvin:",1
2197,"matchup,",1
2196,energized,1
2195,#debates20…,1
2194,"rapes:
https://t.co/9j7f8vk9md",1
2193,forties!,1
2192,"""energizer""",1
2191,disclosure:,1
2190,shatter,1
2189,.@dbongino,1
2188,.@usatoday,1
2187,"""@mjp1370:",1
2186,walters,1
2185,amercan,1
2184,"florida!
#americafirst",1
2183,2yrs-an,1
2182,https://t.co/tzgbds88b3,1
2181,https://t.co/ooakxs2rij,1
2180,"phil,",1
2179,#mormon,1
2178,"deals!""",1
2177,levine:,1
2176,"""r""",1
2175,"promoter,",1
2174,"@marcorubio""",1
2173,syracuse!,1
2172,apologized?,1
2171,"entirety,",1
2170,"president?""",1
2169,#bikersfortrump,1
2168,will!,1
2167,will.,1
2166,‘unquestionably,1
2165,(eastern),1
2164,"already.
should",1
2163,"tomorrow.""",1
2162,https://t.co/twrfy1ryy8,1
2161,https://t.co/6nwu7emj9d,1
2160,"36%
cruz",1
2159,overtime-trying,1
2158,dead!,1
2157,"#draintheswamp!
https://t.co/ufdvzesdfd",1
2156,"@mike_pence,",1
2155,"opponents,",1
2154,"@mike_pence""",1
2153,netanyahu,1
2152,https://t.co/ny7e1fbob7,1
2151,pic,1
2150,own:,1
2149,6pm.,1
2148,https://t.co/yqcisbudai,1
2147,@kirstenpowers,1
2146,6pm:,1
2145,latinos,1
2144,addition,1
2143,"own""",1
2142,"https://t.co/pmihwaymrw""",1
2141,#wvprimary,1
2140,#trump2016🇺🇸,1
2139,"speach!!!!!!!""",1
2138,46-44,1
2137,did.,1
2136,jersey,1
2135,https://t.co/ifdqrval3q,1
2134,'win-lose,1
2133,https://t.co/uvp03n7dqq,1
2132,https://t.co/rokldn7dat,1
2131,"""@amfree:",1
2130,minds,1
2129,(u.s.),1
2128,admin,1
2127,wapo,1
2126,@gov_gilmore,1
2125,"fools,",1
2124,key,1
2123,powers:,1
2122,kicking,1
2121,asked!,1
2120,local!,1
2119,sleeping!!!!!,1
2118,"mind""",1
2117,https://t.co/ndb3aqrlty,1
2116,sabotage,1
2115,neither,1
2114,disaster!!!,1
2113,@forbes,1
2112,strain.,1
2111,bowden,1
2110,"panelists,",1
2109,statistically,1
2108,tomorrow.why,1
2107,immigrant,1
2106,"support!
#makeamericagreatagain",1
2105,"pick'
https://t.co/e1nvdpsfnr",1
2104,https://t.co/89eomtsijt,1
2103,"potus,",1
2102,potus-,1
2101,preach,1
2100,grab,1
2099,"https://t.co/3hcnzj0slx
7pm-",1
2098,mohammed,1
2097,"""@sassypantsjj:",1
2096,hollywood:,1
2095,others).,1
2094,had.,1
2093,"had,",1
2092,talking.,1
2091,"#maga
https://t.co/ukg55pznwu",1
2090,"trillion
august",1
2089,"pass""",1
2088,pass!,1
2087,"
https://t.co/uasva4gd4r

saturday
cleveland,",1
2086,"…""",1
2085,joins,1
2084,joint,1
2083,@aflcio,1
2082,crumbling,1
2081,pass?,1
2080,dodge,1
2079,secret.,1
2078,achieve,1
2077,"circuited""",1
2076,https://t.co/2c4hewrtqf,1
2075,knowledge.true,1
2074,"#trump2016
https://t.co/mi87vmw06h",1
2073,https://t.co/73aozk8umg,1
2072,"circuited,",1
2071,hopeful,1
2070,@jimmyfallon,1
2069,earned,1
2068,sheriff,1
2067,tune.,1
2066,kraft,1
2065,pay-to-play.,1
2064,"hits,",1
2063,backstop,1
2062,hits!,1
2061,record!,1
2060,"#imwithyou
transcript:",1
2059,sass.,1
2058,hillaryclinton.,1
2057,"""@wpayton344:",1
2056,$$$,1
2055,"luis,",1
2054,https://t.co/3ggovxszsf,1
2053,$$!,1
2052,pictures,1
2051,"#trump2016
https://t.co/htvkglvlaz",1
2050,"""@gamzorz:",1
2049,"""@bonfiredesigns:",1
2048,cellphone,1
2047,https://t.co/ujfqd4ytlf,1
2046,https://t.co/ftzaivtx9b,1
2045,lectured,1
2044,@phillypolice,1
2043,ny-,1
2042,https://t.co/6ohwih1q24,1
2041,jail,1
2040,purchasing,1
2039,"you!
ohio",1
2038,.@lindseygrahamsc,1
2037,"

facebook:",1
2036,"back
our",1
2035,"""@glozee1:",1
2034,horrors,1
2033,"
https://t.co/5dyhpftng9",1
2032,"""@bcuzimdamomma:",1
2031,https://t.co/pkqhyhmmix,1
2030,"jared,",1
2029,bear',1
2028,"
https://t.co/dbtdhyax1v",1
2027,https://t.co/11remu99qc,1
2026,anaheim,1
2025,bed,1
2024,beg,1
2023,putin’s,1
2022,vetting!,1
2021,outline,1
2020,https://t.co/sxu4yzclqf,1
2019,#mdprimary,1
2018,"succeed""",1
2017,"""@ward_ii:",1
2016,mariana,1
2015,craziest,1
2014,credibility.,1
2013,"""@olimauritania:",1
2012,paved,1
2011,@allenwest,1
2010,laughs!,1
2009,intelligence,1
2008,revealed,1
2007,"list""",1
2006,activity.,1
2005,https://t.co/8zteiwnqz4,1
2004,https://t.co/lhciu6kmxs,1
2003,powerful,1
2002,"
nafta/tpp",1
2001,carson-,1
2000,https://t.co/yzrtprqrnc,1
1999,justifying,1
1998,columbus-,1
1997,rick!,1
1996,https://t.co/lweckhlwnv,1
1995,misinformed?,1
1994,nomination!,1
1993,wheeling,1
1992,https://t.co/cykncrrsre,1
1991,"""@sandrar677582:",1
1990,watching!,1
1989,brainpower,1
1988,eco,1
1987,#supertuesday ,1
1986,51yrs.,1
1985,thriving,1
1984,reboot,1
1983,vegas.,1
1982,time?,1
1981,trump-like,1
1980,@jtanews,1
1979,"wilkes-barre,",1
1978,https://t.co/2xbs5ssrc3,1
1977,doers,1
1976,conservative.,1
1975,"measure
wait",1
1974,conservative!,1
1973,https://t.co/glumitritg,1
1972,crossing,1
1971,https://t.co/c5ipaxun7b,1
1970,slide,1
1969,"comprehensive,",1
1968,announcers,1
1967,https://t.co/83ur9c1qhb,1
1966,hands,1
1965,"me!
ambridge:",1
1964,"elliott,",1
1963,https://t.co/qoxjf4xzbc,1
1962,"""sing""",1
1961,millions.we,1
1960,ov…,1
1959,https://t.co/svuwi7jogn,1
1958,qualified.,1
1957,“is,1
1956,"truthful,",1
1955,"$3,000,000",1
1954,"""carpet",1
1953,"dissipates,",1
1952,1237!,1
1951,https://t.co/yqfaevg8c3,1
1950,#jenniferrubin,1
1949,wrong.totally,1
1948,"100%!
#makeamericagreatagain",1
1947,https://t.co/nmxmldquaa,1
1946,@samaritanspurse-,1
1945,despair.,1
1944,"5,000",1
1943,rove,1
1942,"about.""",1
1941,discuss.,1
1940,feels,1
1939,https://t.co/clhqgybbyr,1
1938,.@thehill,1
1937,votes/hundreds,1
1936,"""@sprts08:",1
1935,#googletrends,1
1934,https://t.co/rs5brj31ba,1
1933,idaho!,1
1932,ronald,1
1931,helped-refused,1
1930,"corruption,",1
1929,"trumps""",1
1928,anaheim.,1
1927,"richmond
https://t.co/i2cjsqalyl

6/11:",1
1926,speech!,1
1925,decimate,1
1924,speech:,1
1923,stole,1
1922,'obama,1
1921,https://t.co/oh9lvo3r7k,1
1920,"""@johnjohnlacca:",1
1919,pulling,1
1918,"run,not",1
1917,https://t.co/modgrnn1dj,1
1916,.@donaldjtrumpjr,1
1915,far.,1
1914,links,1
1913,owners.,1
1912,far!,1
1911,wil…,1
1910,https://t.co/pstcoei5t1,1
1909,https://t.co/aguhmo98xm,1
1908,salah,1
1907,https://t.co/jhdlwfez3v,1
1906,sanctions,1
1905,excellent,1
1904,poles,1
1903,appointed,1
1902,"technician'
https://t.co/vvo4ltksaj",1
1901,violent.,1
1900,"https://t.co/rw5ucwlfa8""",1
1899,econ,1
1898,wi.,1
1897,adelson,1
1896,https://t.co/x6ne3sjawz,1
1895,reflects,1
1894,7:40.,1
1893,"crosse,",1
1892,"nevada:
https://t.co/x3w1phtlxp",1
1891,thing).,1
1890,"easily,",1
1889,camera,1
1888,people-i,1
1887,child-care,1
1886,"
https://t.co/xkbtwhpevy",1
1885,"""t""",1
1884,https://t.co/jgtd590pke,1
1883,https://t.co/ektsxuw51r,1
1882,https://t.co/tu0iw3gi9v,1
1881,returns.,1
1880,products,1
1879,opponents-i,1
1878,"couric,",1
1877,"#trump2016
https://t.co/w7xy7excii",1
1876,tournament.,1
1875,northern,1
1874,"immigration
#debate",1
1873,focused,1
1872,commercial,1
1871,https://t.co/ia7rkbmioa,1
1870,stance,1
1869,“red,1
1868,"twitter,",1
1867,honor.,1
1866,"lost.""",1
1865,"disgusting!!""",1
1864,https://t.co/8mny3gfrzw,1
1863,independence.,1
1862,https://t.co/vholthrr66,1
1861,"youtube""",1
1860,plays,1
1859,is-early,1
1858,66%,1
1857,"poll:
trump:",1
1856,"""peed""",1
1855,inside-,1
1854,https://t.co/cqtso2etjf,1
1853,https://t.co/1jj2kn0ani,1
1852,"#imwithyou
https://t.co/fi7yeb2xqb",1
1851,"both""",1
1850,https://t.co/numii7w99t,1
1849,suit.,1
1848,button,1
1847,positions,1
1846,"""@jlopez05391:",1
1845,"""@hosiern:",1
1844,pundit:,1
1843,miners,1
1842,more?,1
1841,pro-family,1
1840,https://t.co/8hdc0yuobe,1
1839,"""@007cigarjoe:",1
1838,friendly,1
1837,“interruption,1
1836,https://t.co/8cbsfnpl2l,1
1835,https://t.co/fuqzxlypwy,1
1834,position.,1
1833,"utah,",1
1832,"#trump2016
https://t.co/khigcsunfc",1
1831,"york""
#makeamericagreatagain",1
1830,shackles,1
1829,"""@jknatter:",1
1828,https://t.co/um5wjxeekr,1
1827,series,1
1826,gq,1
1825,"https://t.co/rcdelvhqqd""",1
1824,#kenlangone,1
1823,https://t.co/wd1lgfkx3m,1
1822,#ted,1
1821,https://t.co/kr7ons8h6s,1
1820,"politician,",1
1819,humiliated,1
1818,demagogue,1
1817,practically,1
1816,berrien,1
1815,"carolina,ted",1
1814,politician!,1
1813,indiana).,1
1812,https://t.co/xdgcwyvk0q,1
1811,@dailymail-,1
1810,"""@enemywithinn:",1
1809,est,1
1808,@nascar,1
1807,does!,1
1806,"
https://t.co/ffn9pisyq4",1
1805,heat:,1
1804,"themselves""",1
1803,department,1
1802,application,1
1801,@donaldjtrumpjr!,1
1800,https://t.co/t7yhsdceu8,1
1799,spokesmen,1
1798,@donaldjtrumpjr.,1
1797,cotton,1
1796,"everybody,",1
1795,w/out,1
1794,"fight.""
@mike_pence",1
1793,"regulation,",1
1792,simple:,1
1791,.@edgoeas,1
1790,ordered,1
1789,"corrupted,",1
1788,scratched,1
1787,https://t.co/ry2p5qgcft,1
1786,similar,1
1785,https://t.co/zgxukbnq3k,1
1784,https://t.co/oeojfas7it,1
1783,statistic!,1
1782,https://t.co/iobhoxebin,1
1781,"
https://t.co/ovff28rwl5",1
1780,....,1
1779,https://t.co/mprtrwv51u,1
1778,(crossover).,1
1777,https://t.co/f0c429tvho,1
1776,disproportionately,1
1775,u.s.and,1
1774,https://t.co/lseaaqxja9,1
1773,gennifer,1
1772,"suit!""",1
1771,christmas!,1
1770,https://t.co/cf9sybqka7,1
1769,math.what,1
1768,town-hall,1
1767,clubs!,1
1766,clinton.my,1
1765,https://t.co/yi4q8fhrjp,1
1764,https://t.co/ytzesbczas,1
1763,https://t.co/bp5ihkbt2d,1
1762,accountability,1
1761,..,1
1760,https://t.co/ernrrksikq,1
1759,france,1
1758,"russia,",1
1757,russia.,1
1756,arkansas.,1
1755,collapse?,1
1754,nonsense,1
1753,https://t.co/ig5khkiz3w,1
1752,loan.,1
1751,silence,1
1750,#stopcommoncore,1
1749,congressman,1
1748,https://t.co/a1a6xmfyx1,1
1747,https://t.co/gf8ercztc1,1
1746,https://t.co/3bif6jbtkk,1
1745,wouldnt,1
1744,"forget,",1
1743,"week,but",1
1742,help!,1
1741,2/2,1
1740,saturday.,1
1739,@paulteutulsr!,1
1738,works.,1
1737,"#maga
https://t.co/3kwol20zmm
https://t.co/m7qhdcgrzw",1
1736,"""@prisonplanet:",1
1735,benefactor,1
1734,"facility,",1
1733,"ty!!""",1
1732,"#makeamericagreatagain
#trump2016 https://t.co/awow5pyn7n",1
1731,"night-plus,",1
1730,contrast,1
1729,@rickwtyler,1
1728,exec,1
1727,politifact,1
1726,"we,",1
1725,negative?,1
1724,admitted,1
1723,"18%
carson",1
1722,https://t.co/nhhenzfbck,1
1721,'people,1
1720,negative!,1
1719,scared!,1
1718,worst.they,1
1717,https://t.co/k5mbacnfr1,1
1716,donny,1
1715,pillar,1
1714,outright,1
1713,hornick,1
1712,worker…does,1
1711,"judgment,",1
1710,d.c.?,1
1709,breach.,1
1708,capability!,1
1707,defies,1
1706,cheryl,1
1705,longer.,1
1704,https://t.co/od7vsdmlhy,1
1703,https://t.co/adogw34ctf,1
1702,#racine,1
1701,"""@kevcirilli:",1
1700,irredeemable.,1
1699,"americans.
https://t.co/gefurjrcfu",1
1698,#blackmenforbernie,1
1697,(nbpc),1
1696,fbi!,1
1695,#economy,1
1694,quarters,1
1693,"https://t.co/xzzukjv3ll
https://t.co/lpuprzjbq5",1
1692,"""like",1
1691,"wayne,",1
1690,"dangerous,",1
1689,dangerous.,1
1688,ambassador,1
1687,yankees,1
1686,forms.,1
1685,influx,1
1684,"bombshell,",1
1683,"america!
#makeamericagreatagain",1
1682,"""angel""",1
1681,https://t.co/i5s3mtjwpe,1
1680,#debate ,1
1679,"""jeb",1
1678,#ut,1
1677,15.0,1
1676,hrc.,1
1675,stinks.,1
1674,voter.,1
1673,holtz,1
1672,stupor.,1
1671,"obama.""",1
1670,lawyers,1
1669,read!,1
1668,conflict,1
1667,https://t.co/rhryqijtlu,1
1666,checking,1
1665,"""@paintonmyjeans:",1
1664,.@hillaryclinton-,1
1663,"""political",1
1662,rights!,1
1661,"rising,",1
1660,"reception,",1
1659,schlafly:,1
1658,"https://t.co/swxv3ycbqb""",1
1657,"https://t.co/hnqbj3ipus""",1
1656,wherever,1
1655,use!,1
1654,($10.3b-$1.2m,1
1653,schlafly.,1
1652,pack,1
1651,"""@tcsorr:",1
1650,"#trumprally
https://t.co/vplryxcyoq",1
1649,@scottadamssays:,1
1648,https://t.co/1jatilh2k7,1
1647,wimpy,1
1646,socialist,1
1645,opportunity.,1
1644,"#maga
https://t.co/g8kglsfy6s",1
1643,pact,1
1642,compromised,1
1641,anthony,1
1640,https://t.co/xfwwrrro3l,1
1639,climber.,1
1638,alongside,1
1637,threaten,1
1636,"pac,",1
1635,"tx:
https://t.co/nvhrnfi2n7

las",1
1634,https://t.co/ndgqi6dnji,1
1633,https://t.co/fjw8ax7e8p,1
1632,pack.,1
1631,https://t.co/znfxf2wyrr,1
1630,"melbourne,",1
1629,https://t.co/xeblvgrny1,1
1628,live-,1
1627,live.,1
1626,coalition.,1
1625,live!,1
1624,grill.,1
1623,@foxbusiness,1
1622,"
https://t.co/s5puedcwi0",1
1621,"2012,",1
1620,"
https://t.co/fmr8yyiimz",1
1619,"@gop""",1
1618,https://t.co/qqsfofgdap,1
1617,.@jerryjrfalwell:,1
1616,@gop.,1
1615,'stakes,1
1614,https://t.co/pbft0eq3y1,1
1613,thetrump,1
1612,"plymouth,",1
1611,"@thejusticedept.""",1
1610,way’,1
1609,years),1
1608,abedin,1
1607,"noon:
https://t.co/jwbznqhxg9
cincinnati,",1
1606,bigot.,1
1605,angie,1
1604,#november8th,1
1603,"raton,",1
1602,https://t.co/tugccsxvoy,1
1601,"""@sandrajeanne48:",1
1600,sacrifices,1
1599,justices!,1
1598,https://t.co/gjyssxtpaz,1
1597,"rand,",1
1596,catches,1
1595,@borntobegop,1
1594,molten,1
1593,imitating,1
1592,"muslims,",1
1591,"cash,",1
1590,"""@bigdog_joey:",1
1589,#gopconvention.,1
1588,"https://t.co/0rrpbfigxh""",1
1587,"https://t.co/0bjk9bwkfw""",1
1586,https://t.co/aia2z9po2h,1
1585,https://t.co/vp3eqf3zbb,1
1584,going.,1
1583,suspect,1
1582,@trumpturnberry-,1
1581,randy,1
1580,https://t.co/yhhyqjwjw6,1
1579,with!,1
1578,copyright,1
1577,https://t.co/64kll0dl7k,1
1576,feel:,1
1575,presidents...and,1
1574,pocketed,1
1573,s&amp;p:,1
1572,‘blew,1
1571,renegotiate,1
1570,roberts.,1
1569,'as,1
1568,https://t.co/eslgql0gg8,1
1567,"https://t.co/zgzwxq92wz""",1
1566,phenomenon,1
1565,https://t.co/euwhdc644r,1
1564,https://t.co/zqudaasaxd,1
1563,shoutout,1
1562,rating.,1
1561,historic!!,1
1560,postcards,1
1559,"windham,",1
1558,"#maga

3pm",1
1557,"carolina
✅ohio",1
1556,li!,1
1555,https://t.co/fpshhixi31,1
1554,gracious.,1
1553,#mahalo,1
1552,position,1
1551,"rigged,",1
1550,electable,1
1549,"""guilty",1
1548,"""@angeloftruth11:",1
1547,"""@kj11100me:",1
1546,towards,1
1545,aired,1
1544,#thetonightshow,1
1543,noon.,1
1542,"donahue,",1
1541,https://t.co/vxyudwzmc9,1
1540,"fraud,",1
1539,https://t.co/lhrndksokh,1
1538,"vote!
#trump2016",1
1537,https://t.co/lqnbissox0,1
1536,"sanford,",1
1535,texans,1
1534,"""journalists",1
1533,"rory,",1
1532,"democrats""",1
1531,toward,1
1530,..kaine,1
1529,democrats.,1
1528,https://t.co/lwkjmdyq7q,1
1527,bravery.,1
1526,"hillary:
https://t.co/n05rul4ycw",1
1525,"serious,",1
1524,heritage.,1
1523,https://t.co/ukh5scffrv,1
1522,"""@debrarakestraw:",1
1521,heated!,1
1520,quarter.,1
1519,#makeamericagreatagain…,1
1518,#riggedsystem!,1
1517,again.”,1
1516,"""positive,",1
1515,kai!,1
1514,points.,1
1513,"points,",1
1512,equity)/1.2m,1
1511,@realdonaldtrump...reports,1
1510,megyn.,1
1509,"long,",1
1508,"megyn""",1
1507,https://t.co/90aixp25oc,1
1506,https://t.co/cgo6109usj,1
1505,nc!,1
1504,"'cnbc,",1
1503,dominating,1
1502,unexpected,1
1501,two-man,1
1500,"surprising.""",1
1499,#americasmerkel,1
1498,knocking,1
1497,https://t.co/dik3iyrygc,1
1496,paving,1
1495,best!!,1
1494,expecting,1
1493,cheering,1
1492,"trust,",1
1491,"taxes!
#debates …",1
1490,https://t.co/5gwi1m5r2t,1
1489,https://t.co/aenuivrurs,1
1488,"
https://t.co/ti27thmzei",1
1487,bash,1
1486,earliest,1
1485,.@diamondandsilk-,1
1484,win!!,1
1483,https://t.co/mit4athxqz,1
1482,https://t.co/ptuldxgpkp,1
1481,flashback:,1
1480,@ingrahamangle!,1
1479,"""@carol_lcnixon67:",1
1478,equating,1
1477,dunk,1
1476,@fallontonight,1
1475,https://t.co/wbmvxf1a9d,1
1474,"
https://t.co/mo4sjaqmzo",1
1473,america-,1
1472,trusts,1
1471,https://t.co/ezdzj4ezin,1
1470,america?,1
1469,#arizona,1
1468,https://t.co/p68gajdhwu,1
1467,"morell,",1
1466,wacko,1
1465,todd,1
1464,"drudge,time",1
1463,"#riprimary
https://t.co/ndi8szi1gt",1
1462,math:,1
1461,house.,1
1460,'democratic,1
1459,math.,1
1458,matthew.,1
1457,energy!,1
1456,"house""",1
1455,#failing@nytimes,1
1454,twice!,1
1453,#cnn,1
1452,system?,1
1451,rich!,1
1450,"twice,",1
1449,predators,1
1448,"""@jimbos2002:",1
1447,"""@restorereality:",1
1446,"founder""",1
1445,fine.,1
1444,yt,1
1443,(while,1
1442,"history,is",1
1441,followers.,1
1440,groping,1
1439,"guns,",1
1438,tragic.,1
1437,(can,1
1436,"if,",1
1435,dynasty',1
1434,traitors!,1
1433,fair.,1
1432,solving,1
1431,speechless!,1
1430,https://t.co…,1
1429,dummies,1
1428,@governorsununu.,1
1427,committee,1
1426,biased-hates,1
1425,https://t.co/8zbneb0pgk,1
1424,sooo,1
1423,examples”,1
1422,"terror
-sharing",1
1421,"law'
https://t.co/strehafyuh",1
1420,liars-a,1
1419,https://t.co/ujnmdnvkuv,1
1418,t.!,1
1417,bashing,1
1416,anytime,1
1415,"11/8/2016!
#makeamericagreatagain",1
1414,“make,1
1413,https://t.co/kvq6r6wkq1,1
1412,criticize,1
1411,https://t.co/spgfifuso7,1
1410,rudy,1
1409,gasp,1
1408,"""@wvtts1017:",1
1407,i.r.s.,1
1406,@foxandfriends.,1
1405,#indiana,1
1404,rapists,1
1403,clinton's!,1
1402,"#trump2016
https://t.co/ccclxnisso",1
1401,terrori…,1
1400,"#trump2016
https://t.co/6lmfr6z8xo",1
1399,stayed,1
1398,just…,1
1397,https://t.co/3kwol2ibaw,1
1396,"""@ddpick18:",1
1395,roads/doors,1
1394,"votes!""",1
1393,lacks,1
1392,74',1
1391,pushes,1
1390,icymi:,1
1389,"president""
https://t.co/plfilr6jcn",1
1388,vt,1
1387,county:…,1
1386,offended,1
1385,coalition,1
1384,walls...is,1
1383,https://t.co/rqukd6sjno,1
1382,producing,1
1381,25th-,1
1380,"@tedcruz!
#debates2016",1
1379,excuse,1
1378,out-and,1
1377,jr.,1
1376,wikileaks:,1
1375,"again!
https://t.co/xhwhjuv3aa",1
1374,@donlemon,1
1373,budget!,1
1372,khan,1
1371,racist-but,1
1370,hereby:,1
1369,special.,1
1368,"fred,",1
1367,toughness,1
1366,apologize.,1
1365,consumer.,1
1364,https://t.co/00s5tgsxrm,1
1363,"""@chadrowland3:",1
1362,https://t.co/lfudxynsgj,1
1361,losses,1
1360,https://t.co/xku8r5b8lo,1
1359,street!,1
1358,https://t.co/53qhbks7ya,1
1357,"#makeamericagreatagain,",1
1356,palazzo!,1
1355,"https://t.co/e0hb2rlb1x""",1
1354,answers,1
1353,"department.
#debates2016",1
1352,"""@mariadaq:",1
1351,experience,1
1350,"predators...
https://t.co/fr0gftzvvz",1
1349,"deals,",1
1348,him-,1
1347,'top,1
1346,miami.,1
1345,miami-,1
1344,https://t.co/u28hnptjm9,1
1343,combined,1
1342,@a,1
1341,miami!,1
1340,👍🏻,1
1339,#electionday:,1
1338,answer.,1
1337,unheard,1
1336,"values.
#rtm2016",1
1335,"expectations,",1
1334,"""@daybastrop",1
1333,"https://t.co/a04hne16gp""",1
1332,"
""trump",1
1331,"
pro-israel",1
1330,pledge?,1
1329,#immigration,1
1328,https://t.co/0bf7bolwej,1
1327,https://t.co/wdkk6njczw,1
1326,https://t.co/32gdx684ew,1
1325,https://t.co/y8sb8mnyxa,1
1324,"""@getreal1234:",1
1323,"(""come",1
1322,"tomorrow,",1
1321,https://t.co/7zumd4oxuq,1
1320,balancing,1
1319,"as
secretary",1
1318,tomorrow:,1
1317,https://t.co/lnwqz9yujy,1
1316,horror,1
1315,spinnnn!,1
1314,https://t.co/79y1kgc7s4,1
1313,pledges,1
1312,https://t.co/d4zxazzbq8,1
1311,torres!,1
1310,"helped),",1
1309,https://t.co/vxwz2tyjtf,1
1308,carpet,1
1307,monty,1
1306,anybody-,1
1305,"people),",1
1304,https://t.co/ekgxnbg6wd,1
1303,unrest,1
1302,month,1
1301,@shellhouopen.,1
1300,cruz.when,1
1299,estab!,1
1298,"@jeffflake,",1
1297,dornsife,1
1296,“it,1
1295,corey,1
1294,saved,1
1293,"""@carolyn82471448:",1
1292,catholics?,1
1291,evening-,1
1290,"""@elvisfan1976:",1
1289,"""@tdltdltdltdl:",1
1288,rubio&amp;cruz,1
1287,anticipated!,1
1286,fiscal,1
1285,intent.,1
1284,https://t.co/w1biuntvfk,1
1283,"
https://t.co/ywd5lk5skg",1
1282,podium,1
1281,sale.,1
1280,perils,1
1279,"#votetrump
https://t.co/qva1qtmhps",1
1278,"kiiara,and",1
1277,worse-almost,1
1276,@senatorfischer!,1
1275,465,1
1274,https://t.co/sa6xufueu4,1
1273,w/fbi,1
1272,core!,1
1271,"https://t.co/1iqcmd25dz""",1
1270,credibility,1
1269,@cbsnews:,1
1268,@stelladean,1
1267,moves,1
1266,"britain.""",1
1265,"unanimous,",1
1264,moved,1
1263,"👏👏👏""",1
1262,logical!,1
1261,"guy.""",1
1260,https://t.co/llfdf0drx4,1
1259,are!,1
1258,a.c.,1
1257,#de…,1
1256,hire,1
1255,are',1
1254,@foxbizalert,1
1253,marcorubio.,1
1252,jobs).,1
1251,credibility.she,1
1250,"you""",1
1249,"https://t.co/wpxojjnjbb""",1
1248,haley,1
1247,you',1
1246,https://t.co/gczhx1nyxd,1
1245,outsider’s,1
1244,"
editorial:",1
1243,"
https://t.co/rj11bpzqdi",1
1242,"poll
trump",1
1241,belief!,1
1240,lol,1
1239,removing,1
1238,area,1
1237,"vote!
#wiprimary",1
1236,"democrats'
https://t.co/wwo39kxn8y",1
1235,"again!
#trumppence16
https://t.co/1mgkpnzpkf",1
1234,"""@trump_supporter:",1
1233,"thinks.""",1
1232,https://t.co/c5of7hdjz6,1
1231,uproar!,1
1230,heavy,1
1229,https://t.co/7s2f2gsmb8,1
1228,underway,1
1227,8th…,1
1226,central,1
1225,"""@j58golf:",1
1224,https://t.co/p7frfhicvw,1
1223,"whore.""",1
1222,asap,1
1221,https://t.co/k01mc6cudi,1
1220,"
https://t.co/iebcyqyk3i",1
1219,expose!,1
1218,https://t.co/7nreqym7ff,1
1217,willie,1
1216,twice.,1
1215,@johnstossel:,1
1214,https://t.co/hwqi2igpdu,1
1213,"(1%.)
ky",1
1212,"az:
https://t.co/pvb6qx7vpk",1
1211,"#trumppence16
https://t.co/rwxxhffsn1",1
1210,ireland's,1
1209,payed,1
1208,credit?,1
1207,tricks!,1
1206,https://t.co/xk5hyx226k,1
1205,everyday!…,1
1204,"georgia!
#supertuesday",1
1203,hacks,1
1202,dinesh,1
1201,hero.,1
1200,twelve,1
1199,prez!,1
1198,https://t.co/nvhrnfzebh,1
1197,"hero,",1
1196,"""@linhen23:",1
1195,#alconvention2016,1
1194,overrated.probably,1
1193,heightened,1
1192,‘enabler’,1
1191,ruled,1
1190,https://t.co/qdsluy2hqd,1
1189,"predators""",1
1188,execution,1
